x,y,filename
480.6000061035156,425.8000030517578,exp100000
472.40000915527344,417.40000915527344,exp100050
481.20001220703125,434.6000061035156,exp100100
477.0,442.0,exp100150
474.20001220703125,438.0,exp100200
482.0,440.0,exp100250
484.0,442.0,exp100300
482.40000915527344,435.6000061035156,exp100350
482.8000030517578,441.8000030517578,exp100400
479.20001220703125,432.20001220703125,exp100450
481.0,443.6000061035156,exp100500
481.8000030517578,449.8000030517578,exp100550
481.8000030517578,453.40000915527344,exp100600
483.0,440.6000061035156,exp100650
482.6000061035156,437.20001220703125,exp100700
484.0,431.8000030517578,exp100750
482.40000915527344,424.6000061035156,exp100800
484.0,457.20001220703125,exp100850
486.0,449.40000915527344,exp100900
479.6000061035156,443.8000030517578,exp100950
482.20001220703125,428.20001220703125,exp101000
486.40000915527344,445.6000061035156,exp101050
477.20001220703125,451.8000030517578,exp101100
479.0,450.6000061035156,exp101150
479.8000030517578,447.20001220703125,exp101200
484.6000061035156,443.0,exp101250
481.20001220703125,472.6000061035156,exp101300
480.6000061035156,456.0,exp101350
484.40000915527344,458.0,exp101400
486.0,444.40000915527344,exp101450
479.6000061035156,441.20001220703125,exp101500
478.6000061035156,438.20001220703125,exp101550
475.20001220703125,456.8000030517578,exp101600
479.40000915527344,428.0,exp101650
485.8000030517578,416.8000030517578,exp101700
484.6000061035156,438.40000915527344,exp101750
480.0,434.0,exp101800
480.8000030517578,452.8000030517578,exp101850
482.0,452.8000030517578,exp101900
482.8000030517578,451.6000061035156,exp101950
486.40000915527344,436.20001220703125,exp102000
482.0,436.8000030517578,exp102050
485.20001220703125,447.6000061035156,exp102100
478.6000061035156,434.6000061035156,exp102150
482.40000915527344,445.6000061035156,exp102200
481.6000061035156,431.40000915527344,exp102250
481.8000030517578,421.0,exp102300
479.40000915527344,438.6000061035156,exp102350
477.40000915527344,430.40000915527344,exp102400
481.40000915527344,446.40000915527344,exp102450
475.8000030517578,428.8000030517578,exp102500
477.0,410.8000030517578,exp102550
481.40000915527344,426.40000915527344,exp102600
479.40000915527344,441.20001220703125,exp102650
478.6000061035156,441.8000030517578,exp102700
481.20001220703125,439.40000915527344,exp102750
477.0,418.20001220703125,exp102800
482.6000061035156,426.0,exp102850
481.6000061035156,424.40000915527344,exp102900
478.20001220703125,432.0,exp102950
477.6000061035156,437.6000061035156,exp103000
474.20001220703125,433.0,exp103050
483.20001220703125,448.20001220703125,exp103100
479.0,444.0,exp103150
477.40000915527344,431.6000061035156,exp103200
483.8000030517578,445.0,exp103250
487.40000915527344,443.40000915527344,exp103300
478.20001220703125,437.8000030517578,exp103350
484.8000030517578,439.0,exp103400
477.6000061035156,439.8000030517578,exp103450
476.6000061035156,449.40000915527344,exp103500
479.20001220703125,457.0,exp103550
477.40000915527344,445.8000030517578,exp103600
476.6000061035156,444.6000061035156,exp103650
476.8000030517578,446.0,exp103700
479.20001220703125,445.6000061035156,exp103750
478.6000061035156,418.20001220703125,exp103800
478.8000030517578,420.0,exp103850
476.40000915527344,416.0,exp103900
482.8000030517578,450.40000915527344,exp103950
481.6000061035156,465.20001220703125,exp104000
480.6000061035156,453.8000030517578,exp104050
478.40000915527344,446.6000061035156,exp104100
478.8000030517578,433.6000061035156,exp104150
483.6000061035156,447.0,exp104200
481.40000915527344,445.40000915527344,exp104250
479.40000915527344,461.40000915527344,exp104300
478.6000061035156,461.8000030517578,exp104350
480.0,453.40000915527344,exp104400
482.0,450.20001220703125,exp104450
484.0,454.40000915527344,exp104500
481.20001220703125,452.40000915527344,exp104550
481.8000030517578,462.40000915527344,exp104600
481.8000030517578,437.6000061035156,exp104650
478.20001220703125,433.0,exp104700
482.40000915527344,444.6000061035156,exp104750
482.8000030517578,438.8000030517578,exp104800
485.20001220703125,448.40000915527344,exp104850
482.20001220703125,438.0,exp104900
482.8000030517578,441.20001220703125,exp104950
485.20001220703125,432.20001220703125,exp105000
476.20001220703125,440.0,exp105050
475.6000061035156,433.6000061035156,exp105100
477.0,449.40000915527344,exp105150
485.0,463.0,exp105200
482.20001220703125,453.0,exp105250
482.8000030517578,441.8000030517578,exp105300
482.8000030517578,441.8000030517578,exp105350
482.8000030517578,452.6000061035156,exp105400
476.8000030517578,461.20001220703125,exp105450
480.40000915527344,455.8000030517578,exp105500
482.0,445.0,exp105550
480.40000915527344,451.8000030517578,exp105600
482.0,449.40000915527344,exp105650
479.20001220703125,449.8000030517578,exp105700
484.6000061035156,454.6000061035156,exp105750
480.0,440.40000915527344,exp105800
482.0,439.6000061035156,exp105850
475.6000061035156,420.6000061035156,exp105900
473.40000915527344,437.6000061035156,exp105950
475.0,433.0,exp106000
471.0,441.0,exp106050
468.20001220703125,431.0,exp106100
473.6000061035156,431.8000030517578,exp106150
476.20001220703125,457.00001525878906,exp106200
480.40000915527344,448.20001220703125,exp106250
476.0,433.20001220703125,exp106300
472.0,429.0,exp106350
471.6000061035156,428.6000061035156,exp106400
482.6000061035156,437.20001220703125,exp106450
474.40000915527344,446.20001220703125,exp106500
479.6000061035156,432.40000915527344,exp106550
478.6000061035156,448.40000915527344,exp106600
477.6000061035156,435.6000061035156,exp106650
479.0,444.20001220703125,exp106700
476.20001220703125,449.6000061035156,exp106750
473.20001220703125,441.40000915527344,exp106800
482.20001220703125,449.0,exp106850
482.8000030517578,446.20001220703125,exp106900
475.6000061035156,440.8000030517578,exp106950
477.0,425.20001220703125,exp107000
482.6000061035156,442.6000061035156,exp107050
473.20001220703125,451.20001220703125,exp107100
467.8000030517578,435.0,exp107150
479.8000030517578,444.20001220703125,exp107200
475.0,455.6000061035156,exp107250
480.6000061035156,453.40000915527344,exp107300
477.20001220703125,445.40000915527344,exp107350
475.40000915527344,435.0,exp107400
478.20001220703125,447.8000030517578,exp107450
468.0,435.8000030517578,exp107500
471.20001220703125,439.40000915527344,exp107550
477.8000030517578,453.0,exp107600
479.0,437.0,exp107650
472.6000061035156,448.6000061035156,exp107700
472.8000030517578,429.6000061035156,exp107750
472.8000030517578,440.6000061035156,exp107800
478.8000030517578,455.20001220703125,exp107850
458.40000915527344,423.40000915527344,exp107900
473.20001220703125,435.8000030517578,exp107950
481.0,441.8000030517578,exp108000
474.6000061035156,451.40000915527344,exp108050
470.0,460.20001220703125,exp108100
478.0,457.20001220703125,exp108150
478.8000030517578,455.40000915527344,exp108200
475.20001220703125,455.8000030517578,exp108250
473.40000915527344,453.40000915527344,exp108300
471.40000915527344,447.8000030517578,exp108350
463.40000915527344,426.20001220703125,exp108400
471.0,437.6000061035156,exp108450
475.40000915527344,434.20001220703125,exp108500
478.20001220703125,442.0,exp108550
474.0,436.8000030517578,exp108600
479.6000061035156,429.6000061035156,exp108650
482.20001220703125,443.0,exp108700
475.6000061035156,466.6000061035156,exp108750
477.0,442.8000030517578,exp108800
479.0,451.20001220703125,exp108850
477.40000915527344,438.6000061035156,exp108900
473.0,426.8000030517578,exp108950
470.20001220703125,411.20001220703125,exp109000
481.6000061035156,428.6000061035156,exp109050
479.40000915527344,444.40000915527344,exp109100
471.40000915527344,435.20001220703125,exp109150
479.0,446.6000061035156,exp109200
478.6000061035156,443.20001220703125,exp109250
478.8000030517578,446.20001220703125,exp109300
475.20001220703125,438.40000915527344,exp109350
475.8000030517578,449.6000061035156,exp109400
473.40000915527344,443.8000030517578,exp109450
471.40000915527344,425.8000030517578,exp109500
479.0,449.8000030517578,exp109550
478.6000061035156,449.8000030517578,exp109600
470.40000915527344,423.40000915527344,exp109650
479.20001220703125,416.6000061035156,exp109700
476.20001220703125,425.20001220703125,exp109750
476.8000030517578,430.6000061035156,exp109800
475.6000061035156,440.40000915527344,exp109850
461.40000915527344,449.20001220703125,exp109900
469.0,443.8000030517578,exp109950
474.6000061035156,440.20001220703125,exp110000
477.20001220703125,445.6000061035156,exp110050
471.8000030517578,449.40000915527344,exp110100
471.8000030517578,452.20001220703125,exp110150
479.0,454.0,exp110200
471.40000915527344,447.6000061035156,exp110250
473.0,450.20001220703125,exp110300
479.8000030517578,458.0,exp110350
470.20001220703125,446.8000030517578,exp110400
476.8000030517578,466.00001525878906,exp110450
472.0,442.8000030517578,exp110500
474.0,435.6000061035156,exp110550
477.20001220703125,433.40000915527344,exp110600
470.6000061035156,457.8000030517578,exp110650
472.0,453.0,exp110700
476.40000915527344,473.00001525878906,exp110750
470.8000030517578,452.20001220703125,exp110800
476.8000030517578,444.40000915527344,exp110850
474.40000915527344,426.8000030517578,exp110900
478.40000915527344,444.8000030517578,exp110950
474.0,437.6000061035156,exp111000
472.40000915527344,429.40000915527344,exp111050
474.0,451.40000915527344,exp111100
478.40000915527344,438.6000061035156,exp111150
468.0,416.0,exp111200
478.40000915527344,413.20001220703125,exp111250
472.8000030517578,416.20001220703125,exp111300
472.8000030517578,419.20001220703125,exp111350
468.0,428.20001220703125,exp111400
470.0,425.20001220703125,exp111450
467.20001220703125,410.20001220703125,exp111500
469.0,419.20001220703125,exp111550
466.20001220703125,425.8000030517578,exp111600
469.20001220703125,424.6000061035156,exp111650
473.40000915527344,422.40000915527344,exp111700
466.6000061035156,397.6000061035156,exp111750
474.0,419.40000915527344,exp111800
477.20001220703125,437.8000030517578,exp111850
474.20001220703125,434.20001220703125,exp111900
479.6000061035156,430.0,exp111950
472.6000061035156,423.6000061035156,exp112000
469.20001220703125,441.8000030517578,exp112050
468.6000061035156,451.40000915527344,exp112100
468.8000030517578,439.8000030517578,exp112150
466.40000915527344,432.6000061035156,exp112200
477.6000061035156,449.6000061035156,exp112250
474.20001220703125,443.8000030517578,exp112300
472.40000915527344,446.20001220703125,exp112350
477.6000061035156,454.0,exp112400
467.0,444.0,exp112450
472.6000061035156,436.40000915527344,exp112500
471.6000061035156,451.20001220703125,exp112550
469.40000915527344,457.8000030517578,exp112600
468.6000061035156,463.8000030517578,exp112650
471.20001220703125,437.40000915527344,exp112700
473.0,443.8000030517578,exp112750
482.20001220703125,434.20001220703125,exp112800
469.6000061035156,458.8000030517578,exp112850
477.0,449.20001220703125,exp112900
470.6000061035156,435.40000915527344,exp112950
472.0,438.20001220703125,exp113000
471.6000061035156,448.40000915527344,exp113050
469.40000915527344,446.40000915527344,exp113100
468.6000061035156,438.40000915527344,exp113150
473.6000061035156,424.40000915527344,exp113200
467.8000030517578,441.6000061035156,exp113250
466.6000061035156,435.8000030517578,exp113300
469.20001220703125,431.0,exp113350
467.40000915527344,445.0,exp113400
467.8000030517578,414.6000061035156,exp113450
467.8000030517578,413.6000061035156,exp113500
469.0,421.0,exp113550
471.0,417.0,exp113600
470.6000061035156,422.6000061035156,exp113650
475.6000061035156,427.6000061035156,exp113700
472.20001220703125,418.20001220703125,exp113750
477.6000061035156,441.6000061035156,exp113800
473.0,463.40000915527344,exp113850
471.40000915527344,445.8000030517578,exp113900
471.8000030517578,441.0,exp113950
470.6000061035156,428.6000061035156,exp114000
475.6000061035156,433.6000061035156,exp114050
471.0,414.6000061035156,exp114100
470.6000061035156,436.40000915527344,exp114150
469.6000061035156,415.20001220703125,exp114200
474.6000061035156,408.6000061035156,exp114250
476.0,416.0,exp114300
474.40000915527344,421.6000061035156,exp114350
473.6000061035156,423.0,exp114400
471.40000915527344,422.6000061035156,exp114450
474.20001220703125,431.20001220703125,exp114500
468.8000030517578,449.8000030517578,exp114550
471.20001220703125,436.6000061035156,exp114600
474.20001220703125,436.8000030517578,exp114650
472.40000915527344,428.40000915527344,exp114700
471.6000061035156,418.0,exp114750
473.0,426.0,exp114800
471.40000915527344,424.40000915527344,exp114850
470.6000061035156,416.40000915527344,exp114900
470.8000030517578,427.6000061035156,exp114950
473.20001220703125,444.6000061035156,exp115000
469.0,432.8000030517578,exp115050
475.8000030517578,440.0,exp115100
472.20001220703125,430.0,exp115150
470.40000915527344,441.6000061035156,exp115200
472.0,417.8000030517578,exp115250
470.40000915527344,409.40000915527344,exp115300
474.40000915527344,425.40000915527344,exp115350
466.40000915527344,407.8000030517578,exp115400
466.8000030517578,409.0,exp115450
471.6000061035156,432.6000061035156,exp115500
470.6000061035156,441.20001220703125,exp115550
470.8000030517578,458.6000061035156,exp115600
476.8000030517578,434.8000030517578,exp115650
473.20001220703125,444.40000915527344,exp115700
470.20001220703125,422.0,exp115750
466.0,425.20001220703125,exp115800
472.8000030517578,434.20001220703125,exp115850
474.0,415.6000061035156,exp115900
471.20001220703125,424.20001220703125,exp115950
476.6000061035156,435.6000061035156,exp116000
478.0,444.20001220703125,exp116050
471.6000061035156,455.6000061035156,exp116100
474.20001220703125,442.6000061035156,exp116150
471.20001220703125,446.40000915527344,exp116200
473.0,454.0,exp116250
470.20001220703125,441.6000061035156,exp116300
469.6000061035156,433.40000915527344,exp116350
472.20001220703125,437.40000915527344,exp116400
466.8000030517578,437.8000030517578,exp116450
464.40000915527344,439.0,exp116500
463.6000061035156,437.40000915527344,exp116550
468.6000061035156,454.6000061035156,exp116600
461.6000061035156,464.40000915527344,exp116650
460.6000061035156,462.40000915527344,exp116700
464.40000915527344,449.6000061035156,exp116750
470.8000030517578,429.40000915527344,exp116800
467.20001220703125,427.40000915527344,exp116850
473.8000030517578,431.40000915527344,exp116900
471.40000915527344,436.6000061035156,exp116950
473.0,451.20001220703125,exp117000
466.6000061035156,450.6000061035156,exp117050
460.8000030517578,423.20001220703125,exp117100
451.20001220703125,405.8000030517578,exp117150
472.20001220703125,431.00001525878906,exp117200
464.40000915527344,435.40000915527344,exp117250
469.6000061035156,443.0,exp117300
474.6000061035156,440.20001220703125,exp117350
472.40000915527344,440.8000030517578,exp117400
466.8000030517578,444.40000915527344,exp117450
464.40000915527344,432.8000030517578,exp117500
470.8000030517578,418.40000915527344,exp117550
466.0,421.20001220703125,exp117600
471.6000061035156,436.20001220703125,exp117650
468.20001220703125,435.6000061035156,exp117700
473.6000061035156,449.0,exp117750
469.0,463.0,exp117800
468.6000061035156,441.0,exp117850
465.20001220703125,438.20001220703125,exp117900
467.0,453.20001220703125,exp117950
471.40000915527344,437.0,exp118000
467.0,439.0,exp118050
473.8000030517578,436.20001220703125,exp118100
469.0,430.8000030517578,exp118150
460.20001220703125,423.6000061035156,exp118200
476.40000915527344,439.40000915527344,exp118250
470.8000030517578,451.8000030517578,exp118300
469.6000061035156,448.20001220703125,exp118350
467.40000915527344,441.6000061035156,exp118400
465.40000915527344,445.40000915527344,exp118450
468.20001220703125,436.20001220703125,exp118500
464.0,445.20001220703125,exp118550
469.6000061035156,435.0,exp118600
477.0,456.20001220703125,exp118650
470.6000061035156,456.8000030517578,exp118700
473.20001220703125,437.6000061035156,exp118750
466.6000061035156,431.8000030517578,exp118800
470.40000915527344,430.6000061035156,exp118850
467.20001220703125,447.6000061035156,exp118900
467.8000030517578,428.6000061035156,exp118950
465.40000915527344,409.6000061035156,exp119000
464.6000061035156,418.20001220703125,exp119050
467.20001220703125,423.6000061035156,exp119100
471.40000915527344,452.6000061035156,exp119150
471.8000030517578,437.20001220703125,exp119200
465.8000030517578,433.0,exp119250
474.20001220703125,433.8000030517578,exp119300
465.20001220703125,435.0,exp119350
468.20001220703125,445.40000915527344,exp119400
465.20001220703125,443.40000915527344,exp119450
464.6000061035156,453.40000915527344,exp119500
467.20001220703125,429.8000030517578,exp119550
470.20001220703125,422.6000061035156,exp119600
474.40000915527344,438.40000915527344,exp119650
476.0,441.20001220703125,exp119700
470.8000030517578,429.8000030517578,exp119750
467.20001220703125,433.40000915527344,exp119800
466.6000061035156,444.6000061035156,exp119850
462.0,465.20001220703125,exp119900
465.20001220703125,440.6000061035156,exp119950
464.6000061035156,452.8000030517578,exp120000
473.20001220703125,443.20001220703125,exp120050
473.8000030517578,428.20001220703125,exp120100
465.40000915527344,426.40000915527344,exp120150
474.20001220703125,443.6000061035156,exp120200
465.20001220703125,446.20001220703125,exp120250
474.20001220703125,436.0,exp120300
466.40000915527344,421.20001220703125,exp120350
465.6000061035156,431.40000915527344,exp120400
463.40000915527344,413.8000030517578,exp120450
468.6000061035156,412.6000061035156,exp120500
472.40000915527344,423.6000061035156,exp120550
469.20001220703125,426.20001220703125,exp120600
468.6000061035156,424.40000915527344,exp120650
470.0,418.8000030517578,exp120700
470.8000030517578,408.0,exp120750
472.0,416.0,exp120800
471.6000061035156,443.20001220703125,exp120850
468.20001220703125,430.6000061035156,exp120900
468.8000030517578,433.20001220703125,exp120950
465.20001220703125,423.0,exp121000
459.8000030517578,408.20001220703125,exp121050
463.40000915527344,417.20001220703125,exp121100
471.0,447.8000030517578,exp121150
469.40000915527344,444.20001220703125,exp121200
471.0,428.0,exp121250
465.8000030517578,427.6000061035156,exp121300
467.0,445.8000030517578,exp121350
469.0,432.6000061035156,exp121400
469.8000030517578,440.0,exp121450
465.0,422.8000030517578,exp121500
467.0,432.40000915527344,exp121550
465.40000915527344,436.40000915527344,exp121600
464.6000061035156,426.0,exp121650
472.0,424.40000915527344,exp121700
464.40000915527344,434.40000915527344,exp121750
469.6000061035156,436.0,exp121800
466.20001220703125,436.8000030517578,exp121850
462.0,452.40000915527344,exp121900
467.6000061035156,420.40000915527344,exp121950
463.0,414.8000030517578,exp122000
473.40000915527344,425.6000061035156,exp122050
461.8000030517578,415.0,exp122100
463.0,424.20001220703125,exp122150
469.8000030517578,427.20001220703125,exp122200
467.40000915527344,444.6000061035156,exp122250
464.20001220703125,452.0,exp122300
467.20001220703125,436.0,exp122350
469.0,442.8000030517578,exp122400
469.8000030517578,445.20001220703125,exp122450
469.8000030517578,447.0,exp122500
465.0,432.20001220703125,exp122550
470.6000061035156,436.40000915527344,exp122600
464.8000030517578,434.40000915527344,exp122650
466.0,444.40000915527344,exp122700
474.0,450.8000030517578,exp122750
462.8000030517578,440.0,exp122800
459.20001220703125,443.20001220703125,exp122850
463.40000915527344,431.8000030517578,exp122900
463.8000030517578,437.8000030517578,exp122950
469.8000030517578,431.8000030517578,exp123000
462.6000061035156,434.20001220703125,exp123050
465.20001220703125,438.40000915527344,exp123100
461.0,422.0,exp123150
465.40000915527344,438.40000915527344,exp123200
465.8000030517578,417.20001220703125,exp123250
471.8000030517578,432.20001220703125,exp123300
469.40000915527344,452.00001525878906,exp123350
471.0,442.0,exp123400
463.40000915527344,424.8000030517578,exp123450
463.8000030517578,427.20001220703125,exp123500
465.0,424.20001220703125,exp123550
453.8000030517578,439.20001220703125,exp123600
456.20001220703125,453.0,exp123650
461.6000061035156,440.6000061035156,exp123700
463.0,436.0,exp123750
469.8000030517578,444.0,exp123800
459.0,456.8000030517578,exp123850
471.8000030517578,437.6000061035156,exp123900
465.8000030517578,437.8000030517578,exp123950
465.8000030517578,434.20001220703125,exp124000
462.20001220703125,421.6000061035156,exp124050
468.8000030517578,437.40000915527344,exp124100
464.0,431.8000030517578,exp124150
470.8000030517578,440.20001220703125,exp124200
461.20001220703125,444.40000915527344,exp124250
460.6000061035156,425.6000061035156,exp124300
460.8000030517578,425.8000030517578,exp124350
460.8000030517578,440.20001220703125,exp124400
460.8000030517578,438.40000915527344,exp124450
464.40000915527344,448.40000915527344,exp124500
464.8000030517578,434.40000915527344,exp124550
470.8000030517578,440.8000030517578,exp124600
463.6000061035156,425.20001220703125,exp124650
468.6000061035156,422.20001220703125,exp124700
472.40000915527344,426.40000915527344,exp124750
463.20001220703125,424.40000915527344,exp124800
466.20001220703125,414.0,exp124850
462.0,399.20001220703125,exp124900
465.20001220703125,408.20001220703125,exp124950
464.6000061035156,408.8000030517578,exp125000
466.0,426.8000030517578,exp125050
465.6000061035156,455.6000061035156,exp125100
463.40000915527344,430.6000061035156,exp125150
471.0,427.20001220703125,exp125200
471.8000030517578,442.20001220703125,exp125250
469.40000915527344,436.8000030517578,exp125300
466.20001220703125,432.0,exp125350
464.40000915527344,428.0,exp125400
466.0,448.00001525878906,exp125450
471.6000061035156,446.40000915527344,exp125500
459.8000030517578,457.6000061035156,exp125550
462.20001220703125,475.8000030517578,exp125600
467.6000061035156,462.6000061035156,exp125650
459.40000915527344,462.8000030517578,exp125700
468.20001220703125,434.0,exp125750
464.0,425.20001220703125,exp125800
467.20001220703125,428.20001220703125,exp125850
465.40000915527344,430.0,exp125900
469.40000915527344,435.6000061035156,exp125950
469.8000030517578,435.8000030517578,exp126000
461.40000915527344,437.0,exp126050
463.0,446.20001220703125,exp126100
471.0,431.20001220703125,exp126150
462.20001220703125,441.40000915527344,exp126200
460.40000915527344,415.40000915527344,exp126250
468.0,426.6000061035156,exp126300
467.6000061035156,443.6000061035156,exp126350
466.6000061035156,434.20001220703125,exp126400
460.8000030517578,428.8000030517578,exp126450
463.20001220703125,419.20001220703125,exp126500
468.6000061035156,428.20001220703125,exp126550
468.8000030517578,432.40000915527344,exp126600
467.6000061035156,436.40000915527344,exp126650
467.8000030517578,435.6000061035156,exp126700
465.40000915527344,459.8000030517578,exp126750
463.40000915527344,444.20001220703125,exp126800
467.40000915527344,426.8000030517578,exp126850
461.8000030517578,443.6000061035156,exp126900
463.0,431.8000030517578,exp126950
461.40000915527344,416.20001220703125,exp127000
461.8000030517578,446.8000030517578,exp127050
469.0,448.0,exp127100
463.8000030517578,446.40000915527344,exp127150
462.6000061035156,437.20001220703125,exp127200
464.0,457.00001525878906,exp127250
461.20001220703125,451.8000030517578,exp127300
463.0,465.0,exp127350
456.6000061035156,463.40000915527344,exp127400
468.8000030517578,450.6000061035156,exp127450
470.0,429.20001220703125,exp127500
470.8000030517578,437.0,exp127550
466.0,446.20001220703125,exp127600
463.20001220703125,458.8000030517578,exp127650
463.8000030517578,446.8000030517578,exp127700
468.6000061035156,457.6000061035156,exp127750
462.8000030517578,466.20001220703125,exp127800
465.20001220703125,445.20001220703125,exp127850
467.0,456.6000061035156,exp127900
467.8000030517578,423.20001220703125,exp127950
459.40000915527344,407.0,exp128000
467.0,436.6000061035156,exp128050
465.40000915527344,429.6000061035156,exp128100
469.40000915527344,420.20001220703125,exp128150
461.40000915527344,418.40000915527344,exp128200
465.40000915527344,442.8000030517578,exp128250
465.8000030517578,442.8000030517578,exp128300
462.20001220703125,436.8000030517578,exp128350
461.6000061035156,434.40000915527344,exp128400
467.8000030517578,432.40000915527344,exp128450
460.6000061035156,423.20001220703125,exp128500
466.8000030517578,429.8000030517578,exp128550
470.40000915527344,427.40000915527344,exp128600
457.6000061035156,435.0,exp128650
465.0,431.0,exp128700
467.0,440.20001220703125,exp128750
455.8000030517578,452.8000030517578,exp128800
459.40000915527344,444.40000915527344,exp128850
462.20001220703125,443.6000061035156,exp128900
470.0,443.8000030517578,exp128950
464.8000030517578,441.40000915527344,exp129000
467.20001220703125,433.40000915527344,exp129050
460.6000061035156,423.0,exp129100
465.6000061035156,434.6000061035156,exp129150
467.0,433.6000061035156,exp129200
467.8000030517578,436.20001220703125,exp129250
460.6000061035156,447.6000061035156,exp129300
469.20001220703125,445.40000915527344,exp129350
463.8000030517578,436.20001220703125,exp129400
460.20001220703125,440.40000915527344,exp129450
457.20001220703125,430.0,exp129500
466.20001220703125,435.6000061035156,exp129550
460.8000030517578,414.20001220703125,exp129600
463.20001220703125,418.40000915527344,exp129650
462.6000061035156,435.6000061035156,exp129700
464.0,432.20001220703125,exp129750
466.0,430.40000915527344,exp129800
459.6000061035156,424.8000030517578,exp129850
459.8000030517578,430.8000030517578,exp129900
468.20001220703125,420.0,exp129950
460.40000915527344,434.0,exp130000
469.20001220703125,428.8000030517578,exp130050
469.8000030517578,434.8000030517578,exp130100
462.6000061035156,430.0,exp130150
466.40000915527344,428.40000915527344,exp130200
470.40000915527344,432.40000915527344,exp130250
460.0,452.00001525878906,exp130300
468.0,432.40000915527344,exp130350
468.8000030517578,438.8000030517578,exp130400
465.20001220703125,436.40000915527344,exp130450
